course_id,active_course,category,instractor,original_price,name,url,short_description,sections_count,lectures_count,duration_str,language,last_update_date,caourse_rating,rating_count,best_rating,worst_rating,position_1,position_2,position_3,enrollment
4131698,1,Business,javascript-academy,$19.99,Microsoft Power BI:  Connect |Transform | Visualize| Publish,https://www.udemy.com/course/microsoft-power-bi-connect-transform-visualize-publish/,"Connect to data then transform, visualize and publish.",3,21,1h 57m,English,6/2021,4.2,8,5,0.5,Business,Business Analytics & Intelligence,Microsoft Power BI,"1,687"
3531844,1,Development,javascript-academy,$39.99,SQL Code Challenges: Use SQL to answer Business questions,https://www.udemy.com/course/sql-code-challenges-use-sql-to-answer-business-questions/,Build 21 SQL Queries  to solve  business problems in   Real  World,2,35,3h 5m,English,6/2021,4.5,75,5,0.5,Development,Database Design & Development,SQL,"16,114"
3287364,1,Development,javascript-academy,$19.99,Building Applications Using Java and NetBeans,https://www.udemy.com/course/building-applications-using-java-and-netbeans/,Create and Deploy  Applications From Scratch Using Java and NetBeans,3,18,1h 57m,English,6/2021,4.3,48,5,0.5,Development,Programming Languages,Java,"11,646"
994754,1,Office Productivity,365careers,$199.99,The Microsoft Excel Course: Advanced Excel Training,https://www.udemy.com/course/the-power-modeling-bootcamp-advanced-excel-in-10-days/,"Excel: Advanced Excel Formatting, Excel Functions, Excel Modeling in Practice: Hands-on!",13,79,5h 38m,English,1/2021,4.6,2140,5,0.5,Office Productivity,Microsoft,Excel,"12,419"
1269254,1,Business,365careers,$194.99,MBA in a Box: Business Lessons from a CEO,https://www.udemy.com/course/mba-in-a-box-business-lessons-from-a-ceo/,"A Complete MBA Training: Business Strategy, Management, Marketing, Accounting, Decision Making & Negotiation",43,186,11h 29m,English,1/2021,4.5,11733,5,0.5,Business,Entrepreneurship,Business Fundamentals,"66,923"
1324724,1,Office Productivity,javascript-academy,$89.99,Learn how to convert excel data to XML from scratch,https://www.udemy.com/course/learn-how-to-convert-excel-data-to-xml-from-scratch/,Step by Step guide on converting from Excel to XML,3,32,2h 44m,English,6/2021,3.6,14,5,0.5,Office Productivity,Microsoft,Excel,963
3582872,1,Finance & Accounting,mohsen-hassan-2,$199.99,"Complete Investing Course (Stocks, ETFs, Index/Mutual Funds)",https://www.udemy.com/course/complete-investing-course-stocks-etfs-index-mutual-funds/,"Passive and Active Investing in Stocks, Bonds and Gold. Grow your Wealth by Investing in a well Diversified Portfolio.",14,82,11h 26m,English,11/2021,4.7,2819,5,0.5,Finance & Accounting,Investing & Trading,Investing,"16,096"
1593746,1,IT & Software,it-versity,Free,Free Apache Spark Tutorial - Scala and Spark 2 - Getting Started,https://www.udemy.com/course/scala-and-spark-2-getting-started/,Get ready to develop applications using Scala and Spark - Free Course,2,38,6h 45m,English,01/1900,4.6,826,5,0.5,IT & Software,Other IT & Software,Apache Spark,
1513876,1,Development,javascript-academy,$129.99,JavaScript and React for Beginners: Create 12 projects,https://www.udemy.com/course/javascript-and-react-for-beginners-create-12-projects/,Practical Hands-on JavaScript and React Step by Step Projects,19,144,14h 8m,English,6/2021,4.0,161,5,0.5,Development,Web Development,JavaScript,"24,486"
1135326,1,Development,javascript-academy,$174.99,Learn Java by building 17 projects step by step,https://www.udemy.com/course/java-for-beginners-with-17-hands-on-projects/,A beginner's guide to learning  to code in Java by creating 17 projects from scratch,11,82,10h 22m,English,6/2021,3.8,353,5,0.5,Development,Game Development,Java,"23,830"
1168156,1,Development,javascript-academy,$154.99,Learn to code in Java from Scratch,https://www.udemy.com/course/learn-to-code-in-java-from-scratch/,Practical Hands-on coding,5,38,4h 7m,English,6/2021,4.2,60,5,0.5,Development,Programming Languages,Java,"14,821"
1562640,1,Development,365careers,$194.99,R Programming for Statistics and Data Science 2021,https://www.udemy.com/course/r-programming-for-statistics-and-data-science/,R Programming for Data Science & Data Analysis. Applying R for Statistics and Data Visualization with GGplot2 in R,12,126,6h 41m,English,1/2021,4.6,3625,5,0.5,Development,Data Science,R (programming language),"21,106"
1298780,1,Data Science,365careers,$149.99,Data Science Statistics for Data Scientists and Business Analysis,https://www.udemy.com/course/statistics-for-data-science-and-business-analysis/,"Statistics you need in the office: Descriptive & Inferential statistics, Hypothesis testing, Regression analysis",18,92,4h 51m,English,1/2021,4.6,27168,5,0.5,Development,Data Science,Business Analytics,"124,224"
3353014,1,Finance & Accounting,365careers,$199.99,【世界で8万人が受講：Python for Finance】Pythonを使って学ぶ現代ファイナンス理論と実践,https://www.udemy.com/course/python-for-finance/,ポートフォリオ理論、コーポレートファイナンス、資本資産評価モデル（CAPM）、デリバティブの値決め、モンテカルロシミュレーションといった内容を中心に、Pwcなどで活躍した講師が理論と実践に基づき解説します。,17,109,8h 5m,Japanese,8/2020,4.2,254,5,0.5,Finance & Accounting,Finance,Finance Fundamentals,"2,512"
1349720,1,Development,javascript-academy,$109.99,Introduction to  Web Development For Complete Beginners,https://www.udemy.com/course/introduction-to-web-development-for-complete-beginners/,Learn the basic building blocks for web development by creating 7 Practical and useful apps,11,90,8h 28m,English,6/2021,4.0,34,5,0.5,Development,Web Development,,"2,092"
1538964,1,Teaching & Academics,kristaking,$199.99,Become a Probability & Statistics Master,https://www.udemy.com/course/statistics-probability/,"Learn everything from Probability & Statistics, then test your knowledge with 600+ practice questions",10,141,14h 21m,English,12/2021,4.7,8044,5,0.5,Teaching & Academics,Math,Probability,"58,983"
641728,1,Development,javascript-academy,$89.99,SQL For  Databases : A Beginner's Quick Introduction,https://www.udemy.com/course/sql-for-databases-beginners-quick-introduction/,"Learn how to use SQL to write queries to Create,Read,Update and delete  data from a database.",2,30,2h 47m,English,9/2021,4.7,152,5,0.5,Development,Database Design & Development,SQL,"10,939"
1017208,1,Development,javascript-academy,$124.99,A beginners guide to writing SQL Functions,https://www.udemy.com/course/sql-functions/,Learn how to write various types of SQL functions to perform several tasks,4,32,2h 36m,English,6/2021,3.9,18,5,0.5,Development,Database Design & Development,SQL,"1,839"
857208,1,Development,javascript-academy,$64.99,Introduction To Big Data,https://www.udemy.com/course/introduction-to-big-data/,Learn the basics of big data,2,13,32m,English,6/2021,3.6,86,5,0.5,Development,Database Design & Development,Big Data,"1,131"
4381568,1,Development,javascript-academy,$24.99,Create a database web app with Oracle,https://www.udemy.com/course/create-a-database-web-app-with-oracle/,"Build scalable, secure enterprise apps, with Oracle APEX",2,19,1h 40m,English,11/2021,5.0,1,5,0.5,Development,Database Design & Development,Oracle APEX,801
4040970,1,Development,mohammad-azam-2,$199.99,Swift for Intermediate and Advanced iOS Developers,https://www.udemy.com/course/swift-for-intermediate-and-advanced-ios-developers/,"Learn enums, optionals, initializers, async and await, properties, generics, extensions and much more",14,67,7h 15m,English,11/2021,4.7,88,5,0.5,Development,Mobile Development,Swift,976
1638634,1,Development,mohammad-azam-2,$19.99,The Complete Guide to JSON Parsing Using Swift 5,https://www.udemy.com/course/ultimate-guide-to-json-parsing-with-swift/,Learn the modern way of encoding and decoding JSON in Swift,9,32,2h 56m,English,7/2021,4.7,356,5,0.5,Development,Mobile Development,Swift,"5,300"
1178016,1,Teaching & Academics,anthony845,$39.99,English Vocabulary Launch: Upgrade your speaking,https://www.udemy.com/course/english-vocabulary-launch-upgrade-your-english-speaking-grammar/,"Learn English vocabulary, speaking and listening skills and become more fluent learning from a native English teacher",17,92,7h 1m,English,5/2018,4.7,6066,5,0.5,Teaching & Academics,Language Learning,English Vocabulary,"36,283"
3730630,1,Design,alan-ayoubi-2,$199.99,Adobe Illustrator Mega Course - From Beginner to Advanced,https://www.udemy.com/course/adobe-illustrator-mega-course/,Adobe Illustrator CC - Designed To Make You an Advanced Illustrator,19,123,18h 13m,English,8/2021,4.6,1276,5,0.5,Design,Graphic Design & Illustration,Adobe Illustrator,"27,616"
653954,1,Development,javascript-academy,$134.99,Learn Advanced SQL For Oracle Databases,https://www.udemy.com/course/learn-advanced-sql-for-oracle-databases/,Hands-On Advanced SQL Skills For Oracle Databases,6,43,4h 10m,English,6/2021,4.7,51,5,0.5,Development,Database Design & Development,Oracle SQL,"10,105"
2315602,1,Development,javascript-academy,$179.99,Learn to code with Python from scratch.,https://www.udemy.com/course/learn-python-from-scratch-create-your-own-apps/,Create Useful Projects,28,321,33h 15m,English,6/2021,4.7,298,5,0.5,Development,Web Development,Python,"27,035"
743568,1,Finance & Accounting,gennarocuofano,$199.99,"Financial Analysis, from Scratch to Professional!",https://www.udemy.com/course/financial-analysis-from-scratch-to-professional-level/,"Acquire the theory and practice necessary to ace a job interview, to advance your career and to increase your salary",8,38,3h 41m,English,11/2016,4.2,725,5,0.5,Finance & Accounting,Financial Modeling & Analysis,Financial Analysis,"8,428"
591930,1,Personal Development,jonathanalevi,$179.99,Become a SuperLearner® 2: Learn Speed Reading & Boost Memory,https://www.udemy.com/course/become-a-superlearner-2-speed-reading-memory-accelerated-learning/,The original course to learn faster & more easily using the skills of the worlds fastest readers & memory record holders,10,63,5h 19m,English,10/2021,4.6,33865,5,0.5,Personal Development,Memory & Study Skills,Speed Reading,"195,982"
110240,1,Business,hassanosman,$179.99,How to Manage & Influence Your Virtual Team,https://www.udemy.com/course/virtual-teams/,Learn step-by-step tips that help you get things done with your virtual team by increasing trust and accountability,9,38,3h 11m,English,10/2021,4.4,15807,5,0.5,Business,Management,Management Skills,"40,169"
533682,1,Development,timbuchalka,$149.99,Complete Java Software Developer Masterclass (for Java 10),https://www.udemy.com/course/java-the-complete-java-developer-course/,Learn Java In This Course And Become a Computer Programmer. Obtain valuable Core Java Skills And Java Certification,25,401,80h 24m,English,8/2021,4.6,152177,5,0.5,Development,Programming Languages,Java,"633,094"
2128424,1,Business,hassanosman,$19.99,Better Virtual Meetings: How to Lead Effective Meetings,https://www.udemy.com/course/better-virtual-meetings-how-to-lead-effective-meetings/,"Learn the basics of facilitation and minute taking at meetings to save time, improve communication, and get things done",6,16,49m,English,10/2021,4.5,7818,5,0.5,Business,Management,Meetings,"29,404"
3050372,1,Development,javascript-academy,$79.99,"Build a RESTful API with Node.js, Express  and PostgreSQL",https://www.udemy.com/course/build-a-restful-api-with-nodejs-express-and-postgresql/,Create your own API server running on Node.js and hooked  up to an active PostgreSQL database.,5,33,2h 2m,English,7/2021,3.8,75,5,0.5,Development,Web Development,API,"4,304"
2778484,1,Marketing,ehab-mesallum,$44.99,Marketing: consumer behavior سلسلة التسويق: سلوك المستهلك,https://www.udemy.com/course/consumer/,العميل هو محور اهتمام الشركات وعليه ينصب تركيز المسوقين، لاغنى عن فهم سلوكيات ودوافع ومراحل الشراء جيدا. د. ايهاب مسلم,6,29,2h 3m,Arabic,1/2020,5.0,34,5,0.5,Marketing,Marketing Fundamentals,Marketing Management,132
624578,1,Development,javascript-academy,$64.99,Javascript for beginners,https://www.udemy.com/course/java-script-quick-beginner-introduction/,Learn a basic introduction to javascript and how to write a simple javascript code.,7,69,5h 58m,English,5/2021,3.9,148,5,0.5,Development,Web Development,JavaScript,"8,132"
4040130,1,Development,mohammad-azam-2,$199.99,GraphQL with iOS and SwiftUI: The Complete Developers Guide,https://www.udemy.com/course/graphql-in-ios-using-swift/,"Build GraphQL Apps in SwiftUI Using Apollo, NodeJS and MVVM Design Pattern",15,98,7h 41m,English,11/2021,4.6,25,5,0.5,Development,Mobile Development,GraphQL,343
4259018,1,Business,javascript-academy,$89.99,"SQL Data Analyst -  SQL , Microsoft SQL, PostgreSQL, MySQL",https://www.udemy.com/course/sql-data-analyst-sql-microsoft-sql-postgresql-mysql/,Hands-On Data Analysis with SQL,12,109,10h 20m,English,10/2021,4.3,117,5,0.5,Business,Business Analytics & Intelligence,SQL,"15,479"
1032198,1,Business,javascript-academy,$124.99,How to Build an E-commerce Online Shop fast  with no coding,https://www.udemy.com/course/how-to-build-an-e-commerce-online-shop-fast-with-no-coding/,Learn how To Set Up Your Own Online Store to sell physical and digital goods with no coding,4,33,2h 7m,English,6/2021,4.4,20,5,0.5,Business,E-Commerce,Online Business,"8,712"
1806656,1,Development,javascript-academy,$129.99,MySQL   and MySQL Workbench  For beginners,https://www.udemy.com/course/mysql-and-mysql-workbench-for-beginners/,Learn some fundamentals  of MySQL and MySQL Workbench,10,64,6h 14m,English,6/2021,3.9,100,5,0.5,Development,Database Design & Development,MySQL,"2,016"
653920,1,Development,javascript-academy,$174.99,T-SQL For Beginners: Learn to Query  SQL Server Databases,https://www.udemy.com/course/t-sql-for-beginners-learn-to-query-sql-server-databases/,Learn how to use Microsoft's version of SQL to Query Microsoft SQL Server Databases,9,58,6h 12m,English,6/2021,3.9,98,5,0.5,Development,Database Design & Development,T-SQL,799
4172788,1,IT & Software,javascript-academy,$94.99,SQL & MySQL  for Beginners: Analyse and Manipulate Data,https://www.udemy.com/course/sql-mysql-for-beginners-analyse-and-manipulate-data/,"Learn SQL with MySQL: Build and query database objects, Retrieve and Manipulate Data Using SQL Commands",13,75,7h 1m,English,7/2021,4.4,183,5,0.5,IT & Software,IT Certifications,MySQL,"26,703"
33002,1,Office Productivity,sivaprasad3,$199.99,SAP SD Training Course - in Plain English,https://www.udemy.com/course/sap-sd-training/,This comprehensive SAP SD Training course will teach you everything you need to learn about SAP SD,32,132,31h 18m,English,8/2018,4.5,6409,5,0.5,Office Productivity,SAP,SAP SD,"28,947"
